name,category,author,price,img_paths
CBT for Children and Adolescents with High-Functioning Autism Spectrum Disorders,Teaching-Resources-Education,Angela Scarpa,29.60,dataset/Teaching-Resources-Education/0000861.jpg
Color Mixing Bible,Teaching-Resources-Education,Ian Sidaway,18.49,dataset/Teaching-Resources-Education/0000862.jpg
Autistic Logistics,Teaching-Resources-Education,Kate Wilde,13.42,dataset/Teaching-Resources-Education/0000863.jpg
The Next Step Forward in Guided Reading,Teaching-Resources-Education,Jan Richardson,30.43,dataset/Teaching-Resources-Education/0000864.jpg
Number Sense Routines,Teaching-Resources-Education,Jessica Shumway,26.43,dataset/Teaching-Resources-Education/0000865.jpg
The Solutions Focus,Teaching-Resources-Education,Paul Z. Jackson,24.38,dataset/Teaching-Resources-Education/0000866.jpg
Powerful Teaching,Teaching-Resources-Education,Pooja K. Agarwal,18.76,dataset/Teaching-Resources-Education/0000867.jpg
Visual Discrimination,Teaching-Resources-Education,Jean Edwards,8.19,dataset/Teaching-Resources-Education/0000868.jpg
Phonemic Awareness in Young Children,Teaching-Resources-Education,Marilyn J. Adams,30.18,dataset/Teaching-Resources-Education/0000869.jpg
Edexcel International GCSE Physics Workbook,Teaching-Resources-Education,Nick England,8.64,dataset/Teaching-Resources-Education/0000870.jpg
A First Book of Knitting for Children,Teaching-Resources-Education,Bonnie Gosse,18.08,dataset/Teaching-Resources-Education/0000871.jpg
Edexcel International GCSE Physics Student Book Second Edition,Teaching-Resources-Education,Nick England,31.32,dataset/Teaching-Resources-Education/0000872.jpg
Cambridge IGCSE and O Level History 2nd Edition,Teaching-Resources-Education,Ben Walsh,34.58,dataset/Teaching-Resources-Education/0000873.jpg
How to Write a Better Thesis,Teaching-Resources-Education,David Evans,51.37,dataset/Teaching-Resources-Education/0000874.jpg
Practise Your Spelling Skills 5,Teaching-Resources-Education,John Rose,17.93,dataset/Teaching-Resources-Education/0000875.jpg
The Duggars: 20 and Counting!,Teaching-Resources-Education,Jim Bob Duggar,16.85,dataset/Teaching-Resources-Education/0000876.jpg
GREEK LANGUAGE AND PEOPLE COURSE BOOK (NEW EDITION),Teaching-Resources-Education,David Hardy,12.73,dataset/Teaching-Resources-Education/0000877.jpg
"Festivals, Family and Food",Teaching-Resources-Education,Diana Carey,18.83,dataset/Teaching-Resources-Education/0000878.jpg
Effective Supervision for the Helping Professions,Teaching-Resources-Education,Michael Carroll,30.70,dataset/Teaching-Resources-Education/0000879.jpg
Pasos 1 Spanish Beginner's Course (Fourth Edition),Teaching-Resources-Education,Martyn Ellis,18.43,dataset/Teaching-Resources-Education/0000880.jpg
Can I tell you about Pathological Demand Avoidance syndrome?,Teaching-Resources-Education,Ruth Fidler,11.52,dataset/Teaching-Resources-Education/0000881.jpg
At Home with Dyslexia,Teaching-Resources-Education,Sascha Roos,12.72,dataset/Teaching-Resources-Education/0000882.jpg
Practise Your Spelling Skills 3,Teaching-Resources-Education,John Rose,14.43,dataset/Teaching-Resources-Education/0000883.jpg
What They Teach You at Harvard Business School,Teaching-Resources-Education,Philip Delves Broughton,10.31,dataset/Teaching-Resources-Education/0000884.jpg
Teaching for Comprehending and Fluency,Teaching-Resources-Education,C.  Irene Fountas,52.25,dataset/Teaching-Resources-Education/0000885.jpg
Handwriting Ages 7-9: New edition,Teaching-Resources-Education,Collins Easy Learning,5.70,dataset/Teaching-Resources-Education/0000886.jpg
The Courage to Teach Guide for Reflection and Renewal,Teaching-Resources-Education,Parker J. Palmer,12.92,dataset/Teaching-Resources-Education/0000887.jpg
Oxford IB Skills and Practice: Theory of Knowledge for the IB Diploma,Teaching-Resources-Education,Jill Rutherford,38.47,dataset/Teaching-Resources-Education/0000888.jpg
Gift of Learning,Teaching-Resources-Education,Ronald D. Davis,16.28,dataset/Teaching-Resources-Education/0000889.jpg
Learners on the Autism Spectrum,Teaching-Resources-Education,Kari Dunn Buron,60.86,dataset/Teaching-Resources-Education/0000890.jpg
Building Bridges Through Sensory Integration,Teaching-Resources-Education,Paula Aquilla,23.66,dataset/Teaching-Resources-Education/0000891.jpg
Barron's SAT Subject Test: Math Level 2 with Online Tests,Teaching-Resources-Education,Richard Ku,17.27,dataset/Teaching-Resources-Education/0000892.jpg
Songs of Ourselves,Teaching-Resources-Education,Cambridge International Examinations,13.95,dataset/Teaching-Resources-Education/0000893.jpg
Ten Days to Faster Reading,Teaching-Resources-Education,Abby Marks-Beale,13.51,dataset/Teaching-Resources-Education/0000894.jpg
Lifelong Kindergarten,Teaching-Resources-Education,Mitchel Resnick,21.92,dataset/Teaching-Resources-Education/0000895.jpg
Official GRE Value Combo,Teaching-Resources-Education,Educational Testing Service,29.80,dataset/Teaching-Resources-Education/0000896.jpg
35 Reading Passages for Comprehension: Inferences & Drawing Conclusions,Teaching-Resources-Education,Linda Ward Beech,9.30,dataset/Teaching-Resources-Education/0000897.jpg
Heart of Darkness Thrift Study,Teaching-Resources-Education,Joseph Conrad,6.45,dataset/Teaching-Resources-Education/0000898.jpg
Home Grown,Teaching-Resources-Education,Ben Hewitt,13.20,dataset/Teaching-Resources-Education/0000899.jpg
A Charlotte Mason Education,Teaching-Resources-Education,Catherine Levison,13.11,dataset/Teaching-Resources-Education/0000900.jpg
The Human Being and the Animal World,Teaching-Resources-Education,Charles Kovacs,10.31,dataset/Teaching-Resources-Education/0000901.jpg
The Self-Driven Child,Teaching-Resources-Education,William Stixrud,20.60,dataset/Teaching-Resources-Education/0000902.jpg
Answers to the Illustrated First Aid in English,Teaching-Resources-Education,Angus Maciver,8.93,dataset/Teaching-Resources-Education/0000903.jpg
A History Teaching Toolbox,Teaching-Resources-Education,Russel Tarr,22.85,dataset/Teaching-Resources-Education/0000904.jpg
Integrating Differentiated Instruction and Understanding by Design: Connecting Content and Kids,Teaching-Resources-Education,Dr Carol Ann Tomlinson,24.60,dataset/Teaching-Resources-Education/0000905.jpg
The Systems Thinking Playbook,Teaching-Resources-Education,Linda Booth Sweeney,42.10,dataset/Teaching-Resources-Education/0000906.jpg
Bully Blocking,Teaching-Resources-Education,Evelyn M. Field,19.97,dataset/Teaching-Resources-Education/0000907.jpg
Facing the Frozen Ocean,Teaching-Resources-Education,Bear Grylls,10.03,dataset/Teaching-Resources-Education/0000908.jpg
Baby Sees: Spots and Dots,Teaching-Resources-Education,Chez Picthall,7.30,dataset/Teaching-Resources-Education/0000909.jpg
"Stratosphere: Integrating Technology, Pedagogy, and Change Knowledge",Teaching-Resources-Education,Michael Fullan,24.65,dataset/Teaching-Resources-Education/0000910.jpg
Schaum's Outline of French Vocabulary,Teaching-Resources-Education,Mary E. Coffman Crocker,18.11,dataset/Teaching-Resources-Education/0000911.jpg
Lessons From a Third Grade Dropout,Teaching-Resources-Education,Rick Rigsby,10.01,dataset/Teaching-Resources-Education/0000912.jpg
Diversity and Difference in Early Childhood Education: Issues for Theory and Practice,Teaching-Resources-Education,Kerry Robinson,44.52,dataset/Teaching-Resources-Education/0000913.jpg
Edexcel International GCSE Chemistry Workbook,Teaching-Resources-Education,Robert Wensley,9.19,dataset/Teaching-Resources-Education/0000914.jpg
"How to Differentiate Instruction in Academically Diverse Classrooms, Third Edition",Teaching-Resources-Education,Carol Ann Tomlinson,25.98,dataset/Teaching-Resources-Education/0000915.jpg
Earthwise,Teaching-Resources-Education,Carol Petrash,13.79,dataset/Teaching-Resources-Education/0000916.jpg
"S/NVQ Level 2 Teaching Assistant's Handbook,",Teaching-Resources-Education,Louise Burnham,41.89,dataset/Teaching-Resources-Education/0000917.jpg
Sophocles: Antigone,Teaching-Resources-Education,Sophocles,12.89,dataset/Teaching-Resources-Education/0000918.jpg
Cambridge IGCSE (R) Combined and Co-ordinated Sciences Coursebook with CD-ROM,Teaching-Resources-Education,Mary Jones,50.56,dataset/Teaching-Resources-Education/0000919.jpg
A Work in Progress,Teaching-Resources-Education,Ron Leaf,32.29,dataset/Teaching-Resources-Education/0000920.jpg
Oxford Latin Course: Oxford Latin Reader,Teaching-Resources-Education,Maurice Balme,27.38,dataset/Teaching-Resources-Education/0000921.jpg
Educational Psychology for Learning and Teaching,Teaching-Resources-Education,Sue Duchesne,118.44,dataset/Teaching-Resources-Education/0000922.jpg
Attachment in the Classroom,Teaching-Resources-Education,Heather Geddes,28.04,dataset/Teaching-Resources-Education/0000923.jpg
Innovate Inside the Box,Teaching-Resources-Education,George Couros,20.18,dataset/Teaching-Resources-Education/0000924.jpg
Cambridge IGCSE (R) Chemistry Workbook,Teaching-Resources-Education,Richard Harwood,15.90,dataset/Teaching-Resources-Education/0000925.jpg
Improve your teaching! Teaching Beginners,Teaching-Resources-Education,Paul Harris,10.83,dataset/Teaching-Resources-Education/0000926.jpg
Cambridge International AS and A Level English Language Coursebook,Teaching-Resources-Education,Mike Gould,42.62,dataset/Teaching-Resources-Education/0000927.jpg
Let's Talk About the Birds and the Bees,Teaching-Resources-Education,Molly Potter,18.96,dataset/Teaching-Resources-Education/0000928.jpg
The Pormise of a Pencil,Teaching-Resources-Education,Adam Braun,US$16.96,dataset/Teaching-Resources-Education/0000929.jpg
Understanding Texts & Readers,Teaching-Resources-Education,Jennifer Serravallo,US$33.28,dataset/Teaching-Resources-Education/0000930.jpg
Incredible English: 1: Class Book,Teaching-Resources-Education,,US$36.47,dataset/Teaching-Resources-Education/0000931.jpg
The Growth Mindset Playbook,Teaching-Resources-Education,Annie Brock,US$10.78,dataset/Teaching-Resources-Education/0000932.jpg
How To Teach,Teaching-Resources-Education,Phil Beadle,US$22.30,dataset/Teaching-Resources-Education/0000933.jpg
Counting Workbook Ages 3-5: New Edition,Teaching-Resources-Education,Collins Easy Learning,US$5.05,dataset/Teaching-Resources-Education/0000934.jpg
Teaching Number,Teaching-Resources-Education,Robert J. Wright,US$36.91,dataset/Teaching-Resources-Education/0000935.jpg
Choice Theory in the Classroom,Teaching-Resources-Education,William Glasser,US$10.95,dataset/Teaching-Resources-Education/0000936.jpg
The Mixing Engineer's Handbook 4th Edition,Teaching-Resources-Education,Bobby Owsinski,US$31.97,dataset/Teaching-Resources-Education/0000937.jpg
Freeman Don : Rainbow of My Own,Teaching-Resources-Education,Don Freeman,US$7.21,dataset/Teaching-Resources-Education/0000938.jpg
The No-Nonsense Guide to Teaching Writing,Teaching-Resources-Education,Hill,US$33.30,dataset/Teaching-Resources-Education/0000939.jpg
The Joy of X,Teaching-Resources-Education,Steven Strogatz,US$10.42,dataset/Teaching-Resources-Education/0000940.jpg
The Six Secrets of Change,Teaching-Resources-Education,Michael Fullan,US$14.77,dataset/Teaching-Resources-Education/0000941.jpg
Essential Garden Design Workbook,Teaching-Resources-Education,Rosemary Alexander,US$24.52,dataset/Teaching-Resources-Education/0000942.jpg
The Dyscalculia Assessment,Teaching-Resources-Education,Jane Emerson,US$64.05,dataset/Teaching-Resources-Education/0000943.jpg
Writing a Dissertation For Dummies,Teaching-Resources-Education,Carrie Winstanley,US$15.60,dataset/Teaching-Resources-Education/0000944.jpg
Somebody I Used to Know,Teaching-Resources-Education,Wendy Mitchell,US$14.53,dataset/Teaching-Resources-Education/0000945.jpg
We All Sing With the Same Voice,Teaching-Resources-Education,J. Philip Miller,US$7.21,dataset/Teaching-Resources-Education/0000946.jpg
Functional Assessment and Program Development for Problem Behavior,Teaching-Resources-Education,Robert H. Horner,US$43.26,dataset/Teaching-Resources-Education/0000947.jpg
Loose Parts 3,Teaching-Resources-Education,Miriam Beloglovsky,US$27.02,dataset/Teaching-Resources-Education/0000948.jpg
Teach Your Child How To Think,Teaching-Resources-Education,Edward de Bono,US$10.50,dataset/Teaching-Resources-Education/0000949.jpg
Cambridge English Advanced 1 for Revised Exam from 2015 Student's Book Pack (Student's Book with Answers and Audio CDs (2)),Teaching-Resources-Education,,US$45.91,dataset/Teaching-Resources-Education/0000950.jpg
It's Raining Cats and Dogs,Teaching-Resources-Education,Michael Barton,US$14.45,dataset/Teaching-Resources-Education/0000951.jpg
Kumon Step-by-step Stickers: At The Zoo,Teaching-Resources-Education,Kumon Publishing,US$7.78,dataset/Teaching-Resources-Education/0000952.jpg
"Schaum's Outline of German Vocabulary, 3ed",Teaching-Resources-Education,Edda Weiss,15.80,dataset/Teaching-Resources-Education/0000953.jpg
Classroom Management Techniques,Teaching-Resources-Education,Jim Scrivener,31.06,dataset/Teaching-Resources-Education/0000954.jpg
"70 Must-Know Word Problems, Grade 4",Teaching-Resources-Education,Singapore Asian Publishers,10.03,dataset/Teaching-Resources-Education/0000955.jpg
Creating Robust Vocabulary,Teaching-Resources-Education,Isabel L. Beck,26.10,dataset/Teaching-Resources-Education/0000956.jpg
When the Brain Can't Hear,Teaching-Resources-Education,Teri James Bellis,15.44,dataset/Teaching-Resources-Education/0000957.jpg
Being Logical,Teaching-Resources-Education,D Q McInerny,12.84,dataset/Teaching-Resources-Education/0000958.jpg
Foundation Maths,Teaching-Resources-Education,Anthony Croft,49.34,dataset/Teaching-Resources-Education/0000959.jpg
Beautiful Girlhood,Teaching-Resources-Education,Karen Andreola,9.77,dataset/Teaching-Resources-Education/0000960.jpg
HR from the Outside In: Six Competencies for the Future of Human Resources,Teaching-Resources-Education,David Ulrich,22.82,dataset/Teaching-Resources-Education/0000961.jpg
Sonnets (No Fear Shakespeare),Teaching-Resources-Education,Sparknotes,7.06,dataset/Teaching-Resources-Education/0000962.jpg
"Words Their Way: Word Study for Phonics, Vocabulary, and Spelling Instruction, Global Edition",Teaching-Resources-Education,Donald R. Bear,60.52,dataset/Teaching-Resources-Education/0000963.jpg
Social Research Methods,Teaching-Resources-Education,Maggie Walter,44.75,dataset/Teaching-Resources-Education/0000964.jpg
The Importance Of Being Little,Teaching-Resources-Education,Erika Christakis,16.27,dataset/Teaching-Resources-Education/0000965.jpg
The Little Book of Thunks,Teaching-Resources-Education,Ian Gilbert,14.24,dataset/Teaching-Resources-Education/0000966.jpg
"Focus On Speed, Ratio And Proportion",Teaching-Resources-Education,Kumon Publishing,6.57,dataset/Teaching-Resources-Education/0000967.jpg
Ricky Sticky Fingers,Teaching-Resources-Education,Julia Cook,8.38,dataset/Teaching-Resources-Education/0000968.jpg
The Ignorant Schoolmaster,Teaching-Resources-Education,Jacques Ranciere,27.29,dataset/Teaching-Resources-Education/0000969.jpg
Education of the Child,Teaching-Resources-Education,Rudolf Steiner,14.44,dataset/Teaching-Resources-Education/0000970.jpg
Thinking Skills,Teaching-Resources-Education,John Butterworth,44.31,dataset/Teaching-Resources-Education/0000971.jpg
"Oxford IB Diploma Programme: Sports, Exercise and Health Science Course Companion",Teaching-Resources-Education,John Sproule,57.13,dataset/Teaching-Resources-Education/0000972.jpg
Assessment in Early Childhood Settings,Teaching-Resources-Education,Margaret Carr,36.36,dataset/Teaching-Resources-Education/0000973.jpg
"Coaching for Improved Work Performance, Revised Edition",Teaching-Resources-Education,Ferdinand F. Fournies,16.37,dataset/Teaching-Resources-Education/0000974.jpg
How to Support and Teach Children on the Autism Spectrum,Teaching-Resources-Education,Dave Sherratt,12.55,dataset/Teaching-Resources-Education/0000975.jpg
"Your Defiant Child, Second Edition",Teaching-Resources-Education,Russell A. Barkley,11.69,dataset/Teaching-Resources-Education/0000976.jpg
Starting School Workbook Ages 3-5: New Edition,Teaching-Resources-Education,Collins Easy Learning,5.01,dataset/Teaching-Resources-Education/0000977.jpg
